xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDPxyzsp_pop_totl,xyzDPxyzny_gnp_pcap_cd,xyzDPxyzny_gdp_mktp_kd_zg
LIC,1991,310.59972,392.53193,1.1411992
LIC,1992,319.9041,319.3179,-2.3123006
LIC,1993,329.9905,287.94292,.5731505
LIC,1994,339.58429,245.96216,-.03403435
LIC,1995,349.33349,249.29863,4.4786793
LIC,1996,359.61624,255.06669,5.6844335
LIC,1997,369.73152,259.45785,6.5713132
LIC,1998,379.82325,244.85773,2.9365032
LIC,1999,390.37613,241.13416,2.8468948
LIC,2000,400.82158,241.09132,2.357334
LIC,2001,411.56198,246.47229,4.9086837
LIC,2002,423.85798,255.77599,2.9423869
LIC,2003,436.82306,272.57988,3.2570628
LIC,2004,449.50345,311.80653,5.1515409
LIC,2005,462.5916,353.60524,5.7582196
LIC,2006,476.61522,394.01547,5.7524625
LIC,2007,490.95993,451.60397,6.0815056
LIC,2008,505.27353,522.69242,4.6779371
LIC,2009,519.94855,580.21637,3.6022426
LIC,2010,534.96014,616.66347,6.6456268
LIC,2011,550.29985,653.9032,3.3140288
LIC,2012,565.53598,678.63475,-1.7272516
LIC,2013,580.12616,716.10679,5.1624164
LIC,2014,594.77345,753.80191,5.6772046
LIC,2015,610.04726,748.93603,4.0327214
LIC,2016,626.38225,754.0776,4.4643009
LIC,2017,643.4857,771.98171,4.1980343
LIC,2018,661.25658,747.25153,3.7358389
LIC,2019,680.01347,742.52747,3.3618467
LIC,2020,699.18654,714.25563,.16374291
LIC,2021,718.25507,741.17795,2.5519838
LIE,1960,.016472,,
LIE,1961,.016834,,
LIE,1962,.017221,,
LIE,1963,.017625,,
LIE,1964,.018058,,
LIE,1965,.0185,,
LIE,1966,.018957,,
LIE,1967,.019467,,
LIE,1968,.020011,,
LIE,1969,.020558,,
LIE,1970,.021089,,
LIE,1971,.021517,,1.669222
LIE,1972,.021873,5190,1.6692196
LIE,1973,.022251,6590,1.6692256
LIE,1974,.022638,8340,1.6692225
LIE,1975,.02303,10330,1.6692323
LIE,1976,.023416,11440,4.758672
LIE,1977,.023803,12700,4.7586771
LIE,1978,.024205,15230,4.7586768
LIE,1979,.024616,19140,4.7586715
LIE,1980,.025003,23400,4.7586725
LIE,1981,.025346,23410,4.8148202
LIE,1982,.025689,20990,-1.5901069
LIE,1983,.026055,19300,.53859994
LIE,1984,.02642,19460,4.2857094
LIE,1985,.026785,20100,7.0205545
LIE,1986,.027159,23200,4
LIE,1987,.027542,31500,9.230768
LIE,1988,.027944,41770,5.6337983
LIE,1989,.028357,43770,4.4919853
LIE,1990,.028765,45510,2.252871
LIE,1991,.029168,47570,1.8011701
LIE,1992,.029581,54300,3.6082938
LIE,1993,.030012,56640,4.3321012
LIE,1994,.030447,61950,6.8661441
LIE,1995,.03089,70030,5.8755504
LIE,1996,.031337,78620,6.9053018
LIE,1997,.03177,80300,7.2251349
LIE,1998,.03219,77930,7.7612628
LIE,1999,.032615,79020,10.410923
LIE,2000,.033026,79240,3.2201931
LIE,2001,.033376,68600,-.73309246
LIE,2002,.033693,65420,-.99391995
LIE,2003,.034,68800,-1.9375653
LIE,2004,.0343,79030,3.0391721
LIE,2005,.034603,93020,4.8280768
LIE,2006,.034889,104310,8.6449686
LIE,2007,.03515,112400,3.3259635
LIE,2008,.035401,122130,1.7980885
LIE,2009,.035675,116600,-1.1574829
LIE,2010,.035926,,
LIE,2011,.036189,,
LIE,2012,.036505,,
LIE,2013,.036806,,
LIE,2014,.037096,,
LIE,2015,.037355,,
LIE,2016,.037609,,
LIE,2017,.037889,,
LIE,2018,.038181,,
LIE,2019,.038482,,
LIE,2020,.038756,,
LIE,2021,.039039,,
LKA,1960,9.874476,,
LKA,1961,10.111639,,
LKA,1962,10.35218,,3.8180196
LKA,1963,10.597516,130,2.5167486
LKA,1964,10.849977,130,3.9064338
LKA,1965,11.110825,130,2.5369535
LKA,1966,11.380665,150,5.0237894
LKA,1967,11.65765,170,6.4390244
LKA,1968,11.937607,160,5.8010942
LKA,1969,12.214948,170,7.7168197
LKA,1970,12.485736,170,3.8466299
LKA,1971,12.747831,170,1.3069054
LKA,1972,13.002234,180,-.41047991
LKA,1973,13.252033,210,7.0573989
LKA,1974,13.501931,250,3.8458308
LKA,1975,13.755141,270,6.1262332
LKA,1976,14.012894,260,3.3351067
LKA,1977,14.273495,260,5.1005903
LKA,1978,14.533691,240,5.6538369
LKA,1979,14.788866,260,6.4035569
LKA,1980,15.03584,280,5.8460265
LKA,1981,15.272822,300,5.6995248
LKA,1982,15.50121,310,4.1414957
LKA,1983,15.724641,310,4.813991
LKA,1984,15.948501,330,5.0991466
LKA,1985,16.176282,370,4.9994064
LKA,1986,16.408861,410,4.3555469
LKA,1987,16.643956,430,1.7256107
LKA,1988,16.878186,460,2.472685
LKA,1989,17.106752,440,2.2993014
LKA,1990,17.325769,460,6.3999953
LKA,1991,17.535732,490,4.5999872
LKA,1992,17.736827,550,4.3999913
LKA,1993,17.924827,600,6.9000633
LKA,1994,18.094474,640,5.5999187
LKA,1995,18.242917,690,5.5000852
LKA,1996,18.36729,740,3.7999672
LKA,1997,18.470897,800,6.4053997
LKA,1998,18.564595,820,4.698423
LKA,1999,18.663293,840,4.3005405
LKA,2000,18.777606,870,6.0000332
LKA,2001,18.911727,830,-1.5454081
LKA,2002,19.062476,840,3.9646757
LKA,2003,19.224036,940,5.9402691
LKA,2004,19.387153,1060,5.4450613
LKA,2005,19.544988,1210,6.241748
LKA,2006,19.695977,1360,7.6682919
LKA,2007,19.842044,1550,6.7968261
LKA,2008,19.983984,1790,5.9500881
LKA,2009,20.123508,2010,3.5389121
LKA,2010,20.261738,2430,8.0159674
LKA,2011,20.398496,2910,8.669483
LKA,2012,20.425,3460,8.6321814
LKA,2013,20.585,3630,4.0517463
LKA,2014,20.778,3810,6.3779789
LKA,2015,20.97,3920,4.2059555
LKA,2016,21.203,4020,5.0536249
LKA,2017,21.444,4230,6.4606813
LKA,2018,21.67,4360,2.3100843
LKA,2019,21.803,4220,-.22048389
LKA,2020,21.919,3930,-3.4722968
LKA,2021,22.156,4030,3.3267638
LMC,1960,989.60145,,
LMC,1961,1013.6958,,3.4986865
LMC,1962,1038.3934,,3.1122154
LMC,1963,1063.812,,6.3789675
LMC,1964,1089.8512,,6.5580605
LMC,1965,1115.8603,,3.7151328
LMC,1966,1141.895,,2.580289
LMC,1967,1168.6621,112.74075,3.1344153
LMC,1968,1196.3243,113.68358,6.2699073
LMC,1969,1224.7911,122.99727,9.1497853
LMC,1970,1253.6376,132.741,8.8046876
LMC,1971,1282.267,139.31776,5.9482253
LMC,1972,1311.855,149.96087,5.4271776
LMC,1973,1343.16,174.71397,5.4800773
LMC,1974,1375.2101,217.85629,5.3910854
LMC,1975,1407.9292,261.69842,2.994983
LMC,1976,1441.5535,287.73275,8.3408932
LMC,1977,1476.181,302.49266,4.2864639
LMC,1978,1511.2688,328.59047,.91124758
LMC,1979,1547.5331,370.50168,-.09783209
LMC,1980,1586.2979,428.08869,1.1536399
LMC,1981,1627.2933,475.63107,1.6918517
LMC,1982,1668.726,504.75215,4.6338708
LMC,1983,1710.0404,506.31431,3.8951187
LMC,1984,1751.8644,484.40575,1.9794601
LMC,1985,1794.4609,491.06249,3.5459193
LMC,1986,1837.7203,511.01499,2.254095
LMC,1987,1881.2826,539.12737,3.1440002
LMC,1988,1925.1604,553.46065,4.6872673
LMC,1989,1969.4494,531.63119,4.484782
LMC,1990,2016.5818,525.96146,4.9827357
LMC,1991,2061.8519,503.42984,2.6372295
LMC,1992,2105.9102,506.38776,2.9673259
LMC,1993,2149.3158,491.58023,1.4113224
LMC,1994,2192.9329,506.36659,2.4774198
LMC,1995,2236.9446,543.60143,4.6671793
LMC,1996,2280.8162,595.92616,5.9664766
LMC,1997,2325.0188,618.49103,3.6034792
LMC,1998,2369.6292,579.97191,1.3547216
LMC,1999,2414.2119,583.36974,4.2368969
LMC,2000,2459.5498,589.74257,4.4289162
LMC,2001,2505.435,611.77956,4.1045143
LMC,2002,2550.2429,626.30412,4.8417152
LMC,2003,2594.5244,689.55398,6.1644874
LMC,2004,2639.2975,800.26928,6.5616185
LMC,2005,2683.6105,914.22147,6.0872616
LMC,2006,2727.2634,1033.4465,6.4346332
LMC,2007,2770.9667,1200.3529,6.8729131
LMC,2008,2814.6672,1377.6771,4.2343265
LMC,2009,2858.82,1500.5753,4.652119
LMC,2010,2904.5069,1649.5412,6.6101669
LMC,2011,2950.8078,1823.1221,4.7821774
LMC,2012,2996.7021,2035.7403,4.4709076
LMC,2013,3042.9386,2141.6286,4.9922256
LMC,2014,3089.0955,2188.0607,5.8207263
LMC,2015,3134.7364,2139.8602,4.9999151
LMC,2016,3180.2211,2145.1471,5.6935058
LMC,2017,3225.5758,2196.3157,5.1006519
LMC,2018,3270.2148,2336.2843,4.8184285
LMC,2019,3313.9035,2407.1453,3.6829074
LMC,2020,3357.1181,2266.6947,-3.2246503
LMC,2021,3398.1875,2469.5029,5.5882908
LMY,1960,2243.8614,,
LMY,1961,2274.7479,,.94114722
LMY,1962,2318.8839,132.82549,3.5385179
LMY,1963,2375.2599,142.88502,4.6111621
LMY,1964,2432.089,156.75575,7.6612827
LMY,1965,2489.9681,170.5737,5.8962661
LMY,1966,2550.8172,178.51506,4.7592371
LMY,1967,2611.6454,178.99366,3.1437849
LMY,1968,2674.4691,183.59362,5.7050244
LMY,1969,2739.7976,199.72488,8.179463
LMY,1970,2806.4019,216.29834,8.3165997
LMY,1971,2873.4305,228.68269,6.3844931
LMY,1972,2939.6826,246.5813,6.0498542
LMY,1973,3006.9662,294.30488,6.9492602
LMY,1974,3073.8767,364.88169,5.8706775
LMY,1975,3139.2536,432.16873,4.3106323
LMY,1976,3204.1436,454.22498,6.0937815
LMY,1977,3268.79,472.2187,4.5591628
LMY,1978,3334.5832,507.4046,3.5985167
LMY,1979,3402.0525,581.51067,4.4740633
LMY,1980,3470.4321,665.49786,4.8177687
LMY,1981,3540.8216,717.93797,2.0741878
LMY,1982,3614.874,712.04512,2.7972774
LMY,1983,3689.8399,674.1776,1.8843947
LMY,1984,3764.7931,661.15324,4.7175003
LMY,1985,3841.3465,663.3059,4.4146811
LMY,1986,3920.1718,690.53434,4.0214125
LMY,1987,4001.1937,739.09379,4.8503127
LMY,1988,4082.8375,781.90389,4.114649
LMY,1989,4164.0716,780.44655,3.0468888
LMY,1990,4247.0608,817.96544,2.0509591
LMY,1991,4327.3478,817.26816,1.5463726
LMY,1992,4405.8945,853.86587,1.6442376
LMY,1993,4483.7219,877.01942,3.3943641
LMY,1994,4561.1415,920.72746,3.3561735
LMY,1995,4638.1982,990.85892,3.8743932
LMY,1996,4715.3107,1091.1304,5.4745329
LMY,1997,4792.1828,1161.5272,5.2492977
LMY,1998,4868.4386,1123.068,2.6203657
LMY,1999,4943.6933,1102.7222,3.7992209
LMY,2000,5018.5726,1135.783,5.8289969
LMY,2001,5093.4074,1143.7968,3.7732154
LMY,2002,5167.8985,1162.07,4.7615806
LMY,2003,5241.9047,1262.4888,6.015054
LMY,2004,5315.8404,1466.2936,7.6700889
LMY,2005,5389.7384,1702.5999,7.2805901
LMY,2006,5463.1385,1972.0097,8.1902145
LMY,2007,5536.1378,2328.0745,8.8603767
LMY,2008,5609.8753,2734.5565,5.8928372
LMY,2009,5684.9026,2942.2972,3.2078541
LMY,2010,5761.2605,3284.2698,7.9297765
LMY,2011,5839.7616,3638.0041,6.2570139
LMY,2012,5920.1808,4114.463,5.363893
LMY,2013,6001.3285,4447.721,5.3941061
LMY,2014,6082.4326,4593.3764,4.9852235
LMY,2015,6162.7434,4470.324,4.3915724
LMY,2016,6242.6472,4378.5094,4.5676331
LMY,2017,6322.861,4461.7189,5.1655095
LMY,2018,6401.2725,4770.6588,4.8862737
LMY,2019,6477.841,4997.4552,3.9874304
LMY,2020,6551.5901,4809.615,-1.2195632
LMY,2021,6619.579,5261.8887,6.887874
LSO,1960,.737838,,
LSO,1961,.760895,,1.8647952
LSO,1962,.784681,,15.331814
LSO,1963,.809138,,10.61507
LSO,1964,.834215,,8.2511181
LSO,1965,.86022,,2.1541056
LSO,1966,.887841,80,-.40552139
LSO,1967,.918923,90,10.912062
LSO,1968,.952992,80,-.36712004
LSO,1969,.987909,80,1.5475367
LSO,1970,1.023481,90,2.1770712
LSO,1971,1.059879,90,5.1137177
LSO,1972,1.097242,100,-.20270835
LSO,1973,1.135631,140,26.404881
LSO,1974,1.175369,210,10.980089
LSO,1975,1.21618,220,-13.513498
LSO,1976,1.256478,260,11.049129
LSO,1977,1.294435,290,21.809035
LSO,1978,1.331213,320,18.316875
LSO,1979,1.368917,380,2.8939188
LSO,1980,1.407672,420,-2.7447792
LSO,1981,1.447501,490,.69463814
LSO,1982,1.488399,580,4.4572039
LSO,1983,1.530331,510,1.9861654
LSO,1984,1.573267,460,5.5348978
LSO,1985,1.616697,380,2.6102493
LSO,1986,1.659793,370,4.684856
LSO,1987,1.698939,390,.72972822
LSO,1988,1.733733,470,8.6019191
LSO,1989,1.767091,490,5.7952444
LSO,1990,1.798997,520,6.0454733
LSO,1991,1.829509,550,6.9666071
LSO,1992,1.858507,620,6.956365
LSO,1993,1.885478,640,3.5097665
LSO,1994,1.910642,660,5.9798731
LSO,1995,1.934079,680,3.2909385
LSO,1996,1.955098,700,5.5970358
LSO,1997,1.972579,690,3.7036036
LSO,1998,1.985639,620,1.5376556
LSO,1999,1.994243,620,.4760251
LSO,2000,1.99863,590,3.8755468
LSO,2001,1.999473,650,3.5615822
LSO,2002,1.997534,600,.72383596
LSO,2003,1.99303,680,4.5597768
LSO,2004,1.985384,810,1.6923742
LSO,2005,1.977424,1030,3.4661225
LSO,2006,1.97678,1140,4.2300949
LSO,2007,1.983465,1300,4.1879144
LSO,2008,1.995014,1290,5.5220282
LSO,2009,2.009169,1180,-1.2555146
LSO,2010,2.022747,1260,5.2662807
LSO,2011,2.037677,1340,4.6142522
LSO,2012,2.054718,1480,6.3348217
LSO,2013,2.073939,1430,1.7925314
LSO,2014,2.095242,1320,1.710544
LSO,2015,2.118521,1280,3.1275577
LSO,2016,2.143872,1230,3.6054
LSO,2017,2.170617,1150,-3.1381749
LSO,2018,2.198017,1180,.07153872
LSO,2019,2.225702,1270,.92750332
LSO,2020,2.2541,1150,-8.3563957
LSO,2021,2.281454,1210,1.3476232
LTE,1960,1095.6393,,
LTE,1961,1097.8177,,-4.2505704
LTE,1962,1112.228,,3.0206466
LTE,1963,1138.0515,,4.2313684
LTE,1964,1163.4526,,7.547862
LTE,1965,1189.5614,,6.9677092
LTE,1966,1218.4006,200.54904,8.0503895
LTE,1967,1246.3777,197.76833,1.6185603
LTE,1968,1275.1217,202.29894,5.1515509
LTE,1969,1305.3315,224.46512,10.190834
LTE,1970,1336.2499,249.88461,11.245028
LTE,1971,1367.7526,266.47548,8.1488549
LTE,1972,1397.6103,291.54774,7.4892808
LTE,1973,1426.5414,351.95478,9.1110629
LTE,1974,1454.0483,423.74896,5.5180102
LTE,1975,1479.3653,486.06836,4.9194853
LTE,1976,1503.6118,499.69352,6.5488141
LTE,1977,1526.4813,532.99145,6.7677502
LTE,1978,1548.7565,581.08499,6.6266361
LTE,1979,1571.0286,669.66579,7.5480953
LTE,1980,1593.1912,746.08138,8.2874923
LTE,1981,1616.0309,768.35423,.61975589
LTE,1982,1640.9559,748.57896,2.2770745
LTE,1983,1665.8399,697.42971,1.6945027
LTE,1984,1689.8469,714.01036,7.9238413
LTE,1985,1714.5651,719.4535,7.5435758
LTE,1986,1740.7889,769.76141,5.7884951
LTE,1987,1768.4737,829.08662,6.4526708
LTE,1988,1796.297,909.35453,5.3753362
LTE,1989,1822.9046,953.83369,4.4562732
LTE,1990,1847.9431,980.76889,.4838889
LTE,1991,1871.925,1058.0376,1.0531075
LTE,1992,1894.4662,1080.6783,.70047032
LTE,1993,1915.723,1107.1535,4.3875446
LTE,1994,1936.4807,1178.0559,4.487925
LTE,1995,1956.3967,1349.7908,5.6681824
LTE,1996,1975.9006,1560.4013,5.0708422
LTE,1997,1995.1022,1709.6267,5.5193751
LTE,1998,2013.5351,1660.5325,2.7863005
LTE,1999,2030.6057,1595.5812,4.6318313
LTE,2000,2046.0273,1631.5652,6.9777608
LTE,2001,2060.7007,1642.64,5.1859563
LTE,2002,2074.5335,1719.8762,5.9893919
LTE,2003,2088.0123,1915.598,6.8195988
LTE,2004,2101.3078,2273.6587,8.1819032
LTE,2005,2114.7662,2687.8331,7.7484083
LTE,2006,2128.3453,3186.9589,9.2826114
LTE,2007,2141.8961,3872.5523,10.223761
LTE,2008,2155.7446,4694.053,6.9242354
LTE,2009,2169.4984,5127.7496,3.7061588
LTE,2010,2182.3614,5768.9527,8.0241488
LTE,2011,2196.0508,6502.3949,7.1926192
LTE,2012,2211.7893,7476.6593,5.8799525
LTE,2013,2227.938,8266.5497,5.6138472
LTE,2014,2243.5816,8676.773,5.3123197
LTE,2015,2258.0393,8502.6731,4.6998877
LTE,2016,2272.1175,8345.9465,4.4773564
LTE,2017,2286.5646,8551.5811,5.2986472
LTE,2018,2298.9873,9347.4469,5.4262995
LTE,2019,2309.4915,10011.926,4.6489607
LTE,2020,2317.2773,9882.4819,.13423552
LTE,2021,2321.8622,10915.889,7.1216785
LTU,1960,2.77855,,
LTU,1961,2.82355,,
LTU,1962,2.86335,,
LTU,1963,2.89895,,
LTU,1964,2.9352,,
LTU,1965,2.97145,,
LTU,1966,3.00805,,
LTU,1967,3.0444,,
LTU,1968,3.07885,,
LTU,1969,3.107321,,
LTU,1970,3.139689,,
LTU,1971,3.179041,,
LTU,1972,3.213622,,
LTU,1973,3.244438,,
LTU,1974,3.273894,,
LTU,1975,3.301652,,
LTU,1976,3.328664,,
LTU,1977,3.355036,,
LTU,1978,3.379514,,
LTU,1979,3.397842,,
LTU,1980,3.413202,,
LTU,1981,3.432947,,
LTU,1982,3.457179,,
LTU,1983,3.485192,,
LTU,1984,3.514205,,
LTU,1985,3.544543,,
LTU,1986,3.578914,,
LTU,1987,3.616367,,
LTU,1988,3.655049,,
LTU,1989,3.684255,,
LTU,1990,3.697838,,
LTU,1991,3.704134,,
LTU,1992,3.700114,,
LTU,1993,3.682613,,
LTU,1994,3.657144,,
LTU,1995,3.629102,,
LTU,1996,3.601613,,5.1584643
LTU,1997,3.575137,2600,8.3109216
LTU,1998,3.549331,2860,7.4757587
LTU,1999,3.524238,2980,-1.1415712
LTU,2000,3.499536,3210,3.6955254
LTU,2001,3.470818,3450,6.5261089
LTU,2002,3.443067,3820,6.7514146
LTU,2003,3.415213,4700,10.565957
LTU,2004,3.377075,6010,6.5694901
LTU,2005,3.322528,7560,7.7323676
LTU,2006,3.269909,8800,7.4141213
LTU,2007,3.231294,10600,11.10748
LTU,2008,3.198231,12680,2.614423
LTU,2009,3.162916,12460,-14.838608
LTU,2010,3.097282,12570,1.6512407
LTU,2011,3.028115,13320,6.0390082
LTU,2012,2.987773,14100,3.8438647
LTU,2013,2.957689,15340,3.5500728
LTU,2014,2.932367,16070,3.5370099
LTU,2015,2.90491,15190,2.024584
LTU,2016,2.868231,14890,2.5188283
LTU,2017,2.828403,15280,4.282597
LTU,2018,2.801543,17470,3.9933103
LTU,2019,2.794137,19080,4.6251031
LTU,2020,2.794885,19680,-.02176297
LTU,2021,2.800839,21740,5.9810321
LUX,1960,.31397,,
LUX,1961,.316845,,3.8299831
LUX,1962,.32075,1630,1.3586777
LUX,1963,.3241,1680,3.4391085
LUX,1964,.32775,1870,7.8658288
LUX,1965,.3315,1920,-.7349336
LUX,1966,.333895,2020,1.1059041
LUX,1967,.334995,2070,.21673081
LUX,1968,.33585,2240,4.1838724
LUX,1969,.3375,2560,9.9728579
LUX,1970,.339171,3220,11.094453
LUX,1971,.342421,3440,2.6672336
LUX,1972,.3466,4050,6.5981985
LUX,1973,.35045,5200,8.3126686
LUX,1974,.35505,6850,4.2124748
LUX,1975,.35895,7890,-6.5713729
LUX,1976,.360731,8470,2.5343339
LUX,1977,.361358,9030,1.5697714
LUX,1978,.362007,10600,4.0749721
LUX,1979,.362856,12870,2.3456114
LUX,1980,.36415,15390,.84088298
LUX,1981,.365225,15400,-.55095552
LUX,1982,.365525,14850,1.1313029
LUX,1983,.365622,13410,2.989076
LUX,1984,.365998,12990,6.186937
LUX,1985,.366706,13050,2.7917045
LUX,1986,.368355,15520,9.9839392
LUX,1987,.37075,19980,3.9509745
LUX,1988,.37345,25870,8.4632829
LUX,1989,.3771,28540,9.7980654
LUX,1990,.38185,31330,5.3199311
LUX,1991,.387,35170,8.644188
LUX,1992,.392175,38990,1.8196525
LUX,1993,.397475,40050,4.2006507
LUX,1994,.402925,41330,3.8209202
LUX,1995,.408625,45760,1.4322
LUX,1996,.414225,48560,1.3980745
LUX,1997,.41945,49360,5.4198333
LUX,1998,.4247,46350,6.6745122
LUX,1999,.430475,46520,8.1751816
LUX,2000,.4363,45690,6.9381302
LUX,2001,.441525,45000,3.074355
LUX,2002,.446175,42520,3.2254169
LUX,2003,.45163,46050,2.6193786
LUX,2004,.458095,62680,4.2318913
LUX,2005,.465158,73180,2.4828747
LUX,2006,.472637,71370,6.016715
LUX,2007,.479993,85730,8.0986676
LUX,2008,.48865,86000,-.30017619
LUX,2009,.497783,70650,-3.238954
LUX,2010,.506953,77640,3.7604136
LUX,2011,.518347,79210,1.0442987
LUX,2012,.530946,87950,1.649902
LUX,2013,.54336,85160,3.1717905
LUX,2014,.556319,86760,2.623086
LUX,2015,.569604,73530,2.2697845
LUX,2016,.582014,73730,4.9781904
LUX,2017,.596336,75800,1.3171877
LUX,2018,.60795,79770,1.2193219
LUX,2019,.620001,77500,2.3199252
LUX,2020,.630419,79580,-.79743559
LUX,2021,.640064,88190,5.1024554
LVA,1960,2.120979,,
LVA,1961,2.152681,,
LVA,1962,2.181586,,
LVA,1963,2.210919,,
LVA,1964,2.240623,,
LVA,1965,2.265919,,
LVA,1966,2.283217,,
LVA,1967,2.30122,,
LVA,1968,2.323619,,
LVA,1969,2.343173,,
LVA,1970,2.359164,,
LVA,1971,2.376389,,
LVA,1972,2.395674,,
LVA,1973,2.415819,,
LVA,1974,2.437186,,
LVA,1975,2.45613,,
LVA,1976,2.470989,,
LVA,1977,2.485073,,
LVA,1978,2.497921,,
LVA,1979,2.505953,,
LVA,1980,2.511701,,
LVA,1981,2.519421,,
LVA,1982,2.53108,,
LVA,1983,2.546011,,
LVA,1984,2.562047,,
LVA,1985,2.578873,,
LVA,1986,2.599892,,
LVA,1987,2.626583,,
LVA,1988,2.653434,,
LVA,1989,2.666955,,
LVA,1990,2.663151,,
LVA,1991,2.650581,,
LVA,1992,2.614338,,
LVA,1993,2.56329,,
LVA,1994,2.520742,,
LVA,1995,2.485056,,
LVA,1996,2.457222,,2.5880153
LVA,1997,2.432851,2720,8.8369128
LVA,1998,2.410019,2870,6.3359378
LVA,1999,2.390482,2990,2.7561742
LVA,2000,2.36755,3320,5.6757413
LVA,2001,2.33717,3600,6.3235082
LVA,2002,2.310173,3940,7.0881287
LVA,2003,2.287955,4670,8.4228622
LVA,2004,2.263122,5830,8.284146
LVA,2005,2.238799,7390,10.720366
LVA,2006,2.218357,8930,11.971836
LVA,2007,2.200325,11230,9.9419216
LVA,2008,2.177322,13520,-3.2491207
LVA,2009,2.141669,14120,-14.26014
LVA,2010,2.097555,12650,-4.4555673
LVA,2011,2.059709,12740,2.5737124
LVA,2012,2.034319,13800,7.0422472
LVA,2013,2.012647,14850,2.0079669
LVA,2014,1.993782,15340,1.9021727
LVA,2015,1.977527,15110,3.8852601
LVA,2016,1.959537,14800,2.3686147
LVA,2017,1.942248,14870,3.3124759
LVA,2018,1.927174,16560,3.9918545
LVA,2019,1.913822,17830,2.5697039
LVA,2020,1.900449,18240,-2.2029853
LVA,2021,1.88449,19790,4.0680739
MAC,1960,.177014,,
MAC,1961,.178672,,
MAC,1962,.186039,,
MAC,1963,.193618,,
MAC,1964,.20138,,
MAC,1965,.209278,,
MAC,1966,.217232,,
MAC,1967,.225151,,
MAC,1968,.232929,,
MAC,1969,.240416,,
MAC,1970,.247284,,
MAC,1971,.249832,,
MAC,1972,.248669,,
MAC,1973,.247838,,
MAC,1974,.24728,,
MAC,1975,.246919,,
MAC,1976,.246661,,
MAC,1977,.246405,,
MAC,1978,.246048,,
MAC,1979,.245605,,
MAC,1980,.245332,,
MAC,1981,.248695,,
MAC,1982,.256692,,
MAC,1983,.266253,,10.023717
MAC,1984,.276591,4690,8.4584825
MAC,1985,.2877,4530,.73257667
MAC,1986,.299491,5160,6.6952566
MAC,1987,.311808,6440,14.292482
MAC,1988,.324478,7400,7.811727
MAC,1989,.337336,7970,5.0243715
MAC,1990,.350227,8810,7.9796405
MAC,1991,.36239,9750,3.6594302
MAC,1992,.37237,12230,13.299079
MAC,1993,.380712,13910,5.1859647
MAC,1994,.388779,15580,4.2530211
MAC,1995,.396641,16950,3.2965633
MAC,1996,.404297,17020,-.41926653
MAC,1997,.4117,16890,-.2798623
MAC,1998,.418776,15350,-4.5706669
MAC,1999,.425518,14390,-2.3587893
MAC,2000,.431896,14580,5.7466771
MAC,2001,.439122,15720,2.8885902
MAC,2002,.449665,16260,8.9108102
MAC,2003,.462533,17750,11.640549
MAC,2004,.475529,22040,26.630847
MAC,2005,.488619,23670,8.0754401
MAC,2006,.501863,25770,13.39039
MAC,2007,.51533,33430,14.476389
MAC,2008,.529038,32900,3.3915798
MAC,2009,.543021,34990,1.2743209
MAC,2010,.557297,43710,25.12276
MAC,2011,.571003,52570,21.616529
MAC,2012,.582766,58830,9.2422459
MAC,2013,.593374,67630,10.752854
MAC,2014,.604167,70480,-2.0483806
MAC,2015,.615239,60760,-21.514405
MAC,2016,.626688,62300,-.67906085
MAC,2017,.638609,68200,9.9833055
MAC,2018,.650991,74190,6.4646677
MAC,2019,.663653,73170,-2.5119378
MAC,2020,.676283,44690,-54.2359
MAC,2021,.686607,46450,19.267056
MAF,1960,.004135,,
MAF,1961,.004258,,
MAF,1962,.004388,,
MAF,1963,.004524,,
MAF,1964,.004666,,
MAF,1965,.004832,,
MAF,1966,.005044,,
MAF,1967,.005294,,
MAF,1968,.005497,,
MAF,1969,.005646,,
MAF,1970,.005802,,
MAF,1971,.005957,,
MAF,1972,.006114,,
MAF,1973,.006278,,
MAF,1974,.006447,,
MAF,1975,.006656,,
MAF,1976,.006896,,
MAF,1977,.007131,,
MAF,1978,.007357,,
MAF,1979,.007572,,
MAF,1980,.007776,,
MAF,1981,.007963,,
MAF,1982,.008957,,
MAF,1983,.010992,,
MAF,1984,.013299,,
MAF,1985,.015714,,
MAF,1986,.018234,,
MAF,1987,.020853,,
MAF,1988,.023552,,
MAF,1989,.026303,,
MAF,1990,.028127,,
MAF,1991,.028736,,
MAF,1992,.029035,,
MAF,1993,.029247,,
MAF,1994,.02938,,
MAF,1995,.029435,,
MAF,1996,.029407,,
MAF,1997,.029299,,
MAF,1998,.029102,,
MAF,1999,.029099,,
MAF,2000,.02961,,
MAF,2001,.030387,,
MAF,2002,.03116,,
MAF,2003,.031929,,
MAF,2004,.032697,,
MAF,2005,.033452,,
MAF,2006,.034183,,
MAF,2007,.034887,,
MAF,2008,.035541,,
MAF,2009,.036132,,
MAF,2010,.036458,,
MAF,2011,.03635,,
MAF,2012,.036026,,
MAF,2013,.035639,,
MAF,2014,.035261,,
MAF,2015,.03502,,
MAF,2016,.034811,,
MAF,2017,.034496,,
MAF,2018,.033852,,
MAF,2019,.033121,,
MAF,2020,.032553,,
MAF,2021,.031948,,
MAR,1960,11.769774,,
MAR,1961,12.081713,,
MAR,1962,12.404757,,
MAR,1963,12.726686,,
MAR,1964,13.044254,,
